key,freq,adjustment,ref_area,counterpart_area,ref_sector,counterpart_sector,consolidation,accounting_entry,sto,instr_asset,maturity,expenditure,unit_measure,currency_denom,valuation,prices,transformation,cust_breakdown,time_period,obs_value,obs_status,conf_status,pre_break_value,comment_obs,embargo_date,obs_edp_wbb,time_format,coll_period,comment_ts,compiling_org,currency,cust_breakdown_lb,data_comp,decimals,diss_org,gfs_ecofunc,gfs_taxcat,last_update,ref_period_detail,ref_year_price,repyearend,repyearstart,table_identifier,time_per_collect,title,title_compl,unit_mult,comment_dset
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2010-Q4,-6.322,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2011-Q1,-5.635,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2011-Q2,-5.272,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2011-Q3,-4.521,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2011-Q4,-4.243,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2012-Q1,-4.116,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2012-Q2,-4.078,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2012-Q3,-3.927,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2012-Q4,-3.868,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2013-Q1,-3.919,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2013-Q2,-3.699,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2013-Q3,-3.632,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2013-Q4,-3.212,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2014-Q1,-2.946,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2014-Q2,-2.785,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2014-Q3,-2.613,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2014-Q4,-2.528,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2015-Q1,-2.419,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2015-Q2,-2.332,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2015-Q3,-2.086,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2015-Q4,-2.009,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2016-Q1,-1.851,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2016-Q2,-1.674,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2016-Q3,-1.684,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2016-Q4,-1.473,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2017-Q1,-1.327,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2017-Q2,-1.322,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2017-Q3,-1.143,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2017-Q4,-1.003,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2018-Q1,-0.804,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2018-Q2,-0.465,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2018-Q3,-0.348,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2018-Q4,-0.447,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2019-Q1,-0.491,P,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2019-Q2,-0.583,P,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2019-Q3,-0.697,P,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
